name,money,addr
深圳市盛久生物科技有限公司,100万元人民币,深圳市龙华区大浪街道新石社区丽荣路9号星光宝工业园301
安徽乡德远医疗科技有限公司,500万元人民币,安徽省安庆市潜山市开发区皖水路71号
安徽瑞豪卫生材料有限公司,500万元人民币,安徽省安庆市潜山市经济开发区嘉宜纺织科技园区A7栋
桐城市中康劳保用品有限公司,800万元人民币,安徽省安庆市桐城市双港镇华猫路22号
哈尔滨骏奕腾科技开发有限公司,500万元人民币,哈尔滨经开区南岗集中区红旗示范新区41-1栋1单元3层3号
内蒙古准康医疗科技有限公司,1200万元人民币,内蒙古自治区鄂尔多斯市准格尔旗大路新区工业园区西区185号底商
安徽天燕医疗科技有限公司,1000万元人民币,安徽省安庆市岳西县毛尖山乡板舍村牛形组
深圳市清祺电子有限公司,300万元人民币,深圳市宝安区松岗街道塘下涌社区第三工业区桂花路1号B栋3楼
山东泰华防护用品有限公司,500万元人民币,山东省潍坊市高密市密水街道拒城河社区振兴街194号
湖南以祥科技有限公司,800万元人民币,湖南省邵阳市邵东县两市塘办事处绿汀大道旁龙腾国际工业园E1栋301号
深圳市鸿晟达电子有限公司,100万元人民币,深圳市福田区华强北街道深南中路佳和华强大厦2楼2A082
深圳质高医疗器械供应链有限公司,800万元人民币,深圳市龙岗区南湾街道上李朗社区平吉大道平朗路9号万国城C座18-A
浙江长宏贸易有限公司,1000万元人民币,浙江省温州市鹿城区黎明工业区58号3楼333室
沈阳市联盛科技有限公司,5000万元人民币,辽宁省沈阳市沈北新区沈北路51号
爱诺刻（深圳）高科有限公司,1000万元人民币,深圳市宝安区西乡街道南昌社区航城大道华丰国际机器人产业园C栋三层311号
河南正源医疗装备有限公司,2000万元人民币,民权县高新技术产业开发区富民六路66号
保定博明箱包制造有限公司,100万元人民币,白沟镇和道国际电商创业园A3-079
深圳市幻月科技有限公司,100万元人民币,深圳市龙华区福城街道茜坑社区观澜大道19号1栋402
深圳市鑫海瑞达电子有限公司,50万元人民币,深圳市宝安区燕罗街道塘下涌社区乐塘路1号厂房一401
勤创（深圳）医疗科技有限公司,6100万元人民币,深圳市前海深港合作区前湾一路1号A栋201室(入驻深圳市前海商务秘书有限公司)
天长市佑利国际贸易有限公司,508万元人民币,天长市永福东路与金集路交汇处天缘商厦B楼122
泉州索爱膜科技开发有限公司,170万元人民币,福建省泉州经济技术开发区玉狮路61-63号
深圳市千德贸易有限公司,20万元人民币,深圳市宝安区沙井街道益华电子批发市场第二层D019档
时代新影文化传播（深圳）有限公司,600万元人民币,深圳市龙华区大浪街道高峰社区南科创元谷2栋125A
桐城市康之达防护用品有限公司,500万元人民币,安徽省安庆市桐城市青草镇青草工业园新建路2号
安徽利山医疗科技有限公司,508万元人民币,安徽省安庆市潜山市梅城镇河庄村村部500米处
北京泰福恒科技发展有限公司,200万元人民币,北京市通州区张家湾镇上店村431号
福建赛昂新材料科技有限公司,2000万元人民币,福建省宁德市寿宁县南阳镇工业园区10号
广东河之源环保科技有限公司,1000万元人民币,惠州市仲恺高新区陈江街道曙光大道大欣集团内一区皓钧第十栋厂房一楼
深圳市兴鸿锋科技有限公司,500万元人民币,深圳市光明新区公明办事处红星社区星工一路9号一楼
合肥世尊网络科技有限公司,100万元人民币,合肥市蜀山区长江西路651号12幢103室
山东震惠恒健康管理有限公司,310万元人民币,山东省青岛市胶州市阜安街道办事处郑州东路39号
安徽五州电商服务有限公司,4600万元人民币,安徽省安庆市宜秀区中山大道99号
珠海市茂德药业有限公司,10000万元人民币,珠海市金湾区红旗镇双林东路3号2栋
湖北茂盛生物有限公司,5000万元人民币,随县厉山镇勤劳社区居委会六组
深圳市万德新材料有限公司,500万元人民币,深圳市光明新区公明办事处楼村社区第二工业区凤新路1号七楼A段
东莞市新泽进出口有限公司,511万元人民币,广东省东莞市南城街道鸿福路200号2栋1单元1206室
烟台同力酒店设备用品有限公司,1000万元人民币,芝罘区幸芝里165号-2
广东力美新材料科技有限公司,1000万元人民币,广东省东莞市常平镇常马路273号
山东健派卫生用品有限公司,300万元人民币,沂水县经济开发区南一环路与振兴路交汇处东南300米
安可利康医疗防护用品科技（山东）有限公司,1000万元人民币,山东省潍坊市高密市柏城镇白杨山工业园区新路西首7号
汕头市迪康科技有限公司,80万元人民币,汕头市潮阳区谷饶镇茂一工业区
桐城市晨铄防护用品有限公司,200万元人民币,安徽省安庆市桐城市青草镇里仁村8号
河南炫奥商贸有限公司,100万元人民币,长垣县丁栾镇关东村116号
广西平南爱盾医疗器械科技有限公司,200万元人民币,广西壮族自治区贵港市平南县工业园区农民工创业园内第3栋第4层和5层
深圳市菲尔康科技实业有限公司,200万元人民币,深圳市宝安区沙井街道中心路新二体育中心综合楼8楼808室
安徽天之一贸易有限公司,500万元人民币,合肥市包河区马鞍山南路760号绿地赢海国际大厦A座2204
东莞市康帅五金制品有限公司,200万元人民币,东莞市长安镇乌沙社区兴四路18号A栋三楼
伊犁弥玥泉生物科技有限公司,1000万元人民币,新疆伊犁州尼勒克县健康路东侧(56-30号)
深圳市莱森特科技有限公司,10万元人民币,深圳市龙华区观澜街道新澜社区布新路138-7号B307
桐城市华权防护用品有限公司,200万元人民币,安徽省安庆市桐城市文昌街道交通村28号
深圳市丰裕工业材料有限公司,100万元人民币,深圳市宝安区新桥街道新二社区新二红巷工业区44栋2楼A01
山东嘉鑫医疗科技有限公司,300万元人民币,山东省滨州市滨城区渤海十路537号新天地生活广场210号
湖北鼎坤防护用品有限公司,1000万元人民币,湖北省十堰市茅箭区东城开发区天津路43号1幢11-3
晋江市檀檀医疗器械有限公司,500万元人民币,福建省泉州市晋江市磁灶镇张林村湖里新村路50号
深圳市尘巧贸易有限公司,100万元人民币,深圳市龙岗区龙岗街道五联社区五联路69号101
中科益华企业管理有限公司,13000万元人民币,深圳市福田区沙头街道天安社区深南大道6027号大庆大厦3101-52
桐城市恒轩汽贸有限公司,90万元人民币,桐城市青草镇陶冲街88号
山东威恒生物科技有限公司,300万元人民币,山东省烟台市福山区门楼镇邱家庄村666号
广西贵港盈天医疗器械有限公司,1006万元人民币,广西壮族自治区贵港市港北区西江产业园贵港国家生态工业(制糖)示范园区8幢5层
湖北安亿压缩机有限公司,2000万元人民币,钟祥市经济开发区西环四路
江苏亿茂滤材有限公司,5764.3313万元人民币,宿迁市宿城经济开发区复旦路北侧
广西天微医疗器械有限公司,1000万元人民币,贺州市生态产业园标准厂房三期三号楼2层
深圳市麦迪森医疗科技有限公司,50万元人民币,深圳市龙华区观澜街道牛湖社区凌屋居民小组A4号101
桐城市宏恒塑业有限公司,1100万元人民币,安徽省桐城市新渡镇西环路
深圳市威尔佳电子商务有限公司,50万元人民币,深圳市龙华新区龙华街道东环一路良基大厦2楼219室
广东荣牌医用新材料科技有限公司,1008万元人民币,佛山市顺德区杏坛镇高赞村委会二环路8号顺德智富园7栋603之一(住所申报)
深圳市欧楚科技有限公司,50万元人民币,深圳市宝安区新安街道大浪社区28区大宝路49号厂房一107
鄂尔多斯市双翼兴能源有限公司,100万元人民币,达拉特旗三垧梁工业园区经十路与纬三路交叉口北100米鄂尔多斯市东磊金属制品有限公司内
东莞派立电子科技有限公司,30万元人民币,广东省东莞市樟木头镇塑胶路1号14号楼108室
深圳市吉利宝投资发展有限公司,100万元人民币,深圳市龙岗区平湖街道平龙东路43号东都公寓315
陕西康乐实业有限公司,1200万元人民币,陕西省西咸新区泾河新城美国科技产业园北区
安徽芨智生物科技有限公司,500万元人民币,安徽省铜陵市枞阳县经济技术开发区汉武产业园
河南儒士林智能科技有限公司,1800万元人民币,河南省新乡市长垣市蒲西博爱路与人民路交叉口向西200米路北
深圳市金泰达供应链有限公司,500万元人民币,深圳市宝安区沙井街道黄浦洪田工业区洪田路1号
岳西县大众生态农业开发有限公司,1010.1万元人民币,岳西县黄尾镇黄尾村枣树新区22号
泸州景宏荟医疗器械设备制造有限公司,100万元人民币,中国(四川)自由贸易试验区川南临港片区鱼塘街道金井街4号附11号
辽宁实发洁净科技有限公司,1800万元人民币,辽宁省丹东市振安区五龙背镇五龙背委煤场(毛绢路815号)
英鸿纳米科技股份有限公司,18635.3095万元人民币,天津市武清区豆张庄乡世纪中路东侧拓展中心A座103-10(集中办公区)
深圳市联标科技发展有限公司,50万元人民币,深圳市龙岗区龙岗街道同乐社区深汕路333号利源大厦4楼401
深圳市中诚富盟科技有限公司,3000万元人民币,深圳市龙岗区龙城街道吉祥社区龙岗大道2286-2292号B516C02
上海华星技术实业公司,150万元人民币,浦东王桥出口加工区20号
安徽来龙展览展示有限公司,500万元人民币,安徽省安庆市怀宁县公岭镇水磨村
深圳市玛盛电子科技有限公司,100万元人民币,深圳市光明区光明街道东周社区光电北路18号金新农大厦702-D003
深圳市钰鑫精密智能制造有限公司,500万元人民币,深圳市宝安区新桥街道万丰社区第三工业区乌泥棚路14-1号201
深圳市特柯黛尔科技有限公司,300万元人民币,深圳市龙岗区龙岗街道龙岗社区宝南路13号方兴科技园A区A6号101
莆田市康腾纸业有限公司,500万元人民币,福建省莆田市城厢区灵川镇何赛南街486号
深圳市众为复实业有限公司,1000万元人民币,深圳市坪山区龙田街道龙田社区同富裕工业区27号301
深圳市亿星商务信息咨询中心,100万元人民币,深圳市龙华区观湖街道松元厦社区向西新围69号405
珠海市金品创业共享平台科技有限公司,29245.33万元人民币,珠海市金湾区联港工业区大林山片区双林东路1号
海南全星制药有限公司,4738万元人民币,海南省海口市保税区A06-2
山东天宸塑业有限公司,5800万元人民币,山东省聊城经济开发区东昌路南庐山路西
广东硕安科技有限公司,8008万元人民币,东莞市长安镇锦厦社区锦源路十巷112号二楼203
深圳斯蒂尔环境技术设备有限公司,500万元人民币,深圳市坪山区龙田街道龙田社区同富裕工业区27栋
杭州宸达新材料有限公司,500万元人民币,杭州余杭经济技术开发区(钱江经济开发区)龙船坞路157号9幢1层
安徽千慧服饰有限公司,500万元人民币,桐城市青草镇朝阳村朝阳组9号
贵港市港投商贸发展有限公司,10000万元人民币,贵港市布山路与仙衣路交汇处西北角、市苗圃地段(天河花园小区5号楼商铺)
濮阳市舒康医疗器械有限公司,300万元人民币,濮阳县梨园乡富民大道北
广东乔零医疗科技有限公司,1413万元人民币,广东省东莞市大岭山镇大岭山湖畔路11号18栋513室
安徽荣跃建设工程有限责任公司,5000万元人民币,安徽省安庆市大观区茅清路10号
沣沣科技有限公司,5000万元人民币,辽宁省沈阳市皇姑区柴河街14号(1-1-1)
深圳市欧仕明科技有限公司,1000万元人民币,深圳市光明新区公明街道将石社区石围大田洋工业区1栋四楼B区
深圳明智日化商贸有限公司,10万元人民币,深圳市福田区福强路与新洲三街交汇处祥云天都世纪大厦30A-11号(仅限办公)
中山市金泰丰电子科技有限公司,100万元人民币,中山市小榄镇九洲基广成路401号第四层
合肥奇全医疗器械有限公司,200万元人民币,安徽省合肥市经济技术开发区海通产业大厦、信息中心及裙楼201
襄阳市威尔仕实业有限公司,300万元人民币,湖北省襄阳市春园西路4号
河北雾孜生物科技有限公司,300万元人民币,河北省辛集市马庄乡马庄村马庄中学南500米路西
成都康吉元商贸有限公司,100万元人民币,成都市武侯区晋吉东二街81号
遵义市睿齐信园林服务有限公司,100万元人民币,贵州省遵义市新蒲新区东联2线三号小区14-1-4号
深圳市金酱酒业销售有限公司,2019万元人民币,深圳市龙岗区平湖街道景新北街27号一楼
江西经典塑业有限公司,1300万元人民币,江西省樟树市城北工业园区
深圳市顺利线业有限公司,100万元人民币,深圳市宝安区松岗街道潭头社区潭头第二工业城A区20栋(潭头工业城一区二十栋)201
安徽天怿达科贸有限公司,100万元人民币,合肥市蜀山区淠河路庐阳佳苑小区21栋106室
深圳市熔腾贸易有限公司,10万元人民币,深圳市宝安区福永街道福永社区一队一巷6号德景大厦1201
安徽省阳明达新材料科技有限公司,960万元人民币,蚌埠市五河县城南工业区兴潼路9-1号
深圳市明佳科技实业有限公司,500万元人民币,深圳市福田区华强北街道荔村社区振兴路金茂礼都A栋、B栋B栋21J
济南真之棒网络科技有限责任公司,1000万元人民币,山东省济南市高新区舜华路2000号舜泰广场1号楼26层B1区A1室
威海煜鹏国际贸易有限公司,50万元人民币,威海经区蓝星万象城-23号-B802
山东道恩国际贸易有限公司,1000万元人民币,山东省龙口市龙口经济开发区桥上村北
深圳市志诚生物科技有限公司,100万元人民币,深圳市龙岗区平湖街道平湖社区竹高塘路1号大皇公工业区第8栋301
安徽华舒矿山机械有限公司,3000万元人民币,安徽省安庆市潜山市梅城镇彰法山路180号
东莞市佳顺达自动化精密机械有限公司,1000万元人民币,东莞市寮步镇西溪村大进工业园芦溪二路38号
深圳市定千亿电子有限公司,1000万元人民币,深圳市宝安区西乡海城路林荣商务大厦209室
安徽傲雪医疗器械有限公司,500万元人民币,合肥市包河区马鞍山南路760号绿地赢海国际大厦A座512
深圳市雅轩美业健康管理有限公司,100万元人民币,深圳市龙华区龙华街道松和社区东环一路108号东环一路108-7号
深圳创博建筑装饰材料有限公司,100万元人民币,深圳市龙华区观澜街道广培社区高尔夫大道5号1312(F07)
青岛华宏奇工贸有限公司,300万元人民币,山东省青岛市即墨区龙山街道办事处高埠洼村村委北100米
青岛元大启航实业有限公司,1118万元人民币,青岛即墨市南泉镇闽龙钢材交易市场D区63号
奥航轩科技（东莞）有限公司,100万元人民币,广东省东莞市大岭山镇莞长路大岭山段761号901室
安徽津致医疗科技有限公司,1000万元人民币,安徽省安庆市潜山市梅城镇河庄村余井大桥西头
深圳市关护康科技有限公司,200万元人民币,深圳市福田区华强北街道福强社区深南中路2070号电子科技大厦B座5层513房
泉州市洪波机械设备有限公司,100万元人民币,福建省泉州市南安市柳城街道滨江路3幢289号店
深圳市襄鹏贸易有限公司,100万元人民币,深圳市福田区福保街道明月社区益田路3013号南方国际广场C、D、B、A、E座A座1001汇展城H02
贵州独角兽科技服务有限公司,100万元人民币,贵州省贵阳市贵阳国家高新技术产业开发区金阳科技产业园标准厂房辅助用房B306室
贵州华圣制药有限责任公司,100万元人民币,贵州省黔西南布依族苗族自治州兴义市马岭镇红星工业园区
深圳泓泽盛科技有限公司,50万元人民币,深圳市宝安区新桥街道新桥社区新和大道6-18号1107
深圳市添亿科技有限公司,100万元人民币,深圳市宝安区沙井街道北环路益华电子批发市场宿舍楼S001
怀宁星农生态农业有限公司,200万元人民币,安徽省安庆市怀宁县马庙镇严岭村
浙江惠丰新材料有限公司,1000万元人民币,浙江省嘉兴市南湖区新丰镇工业园区乍王公路北侧1幢108室
吉林省金德生物制药有限公司,2000万元人民币,通化市辉南县朝阳镇铁北街东昌路8号、通化市辉南县经济开发区(医药产业园)
潜山雨辰环境工程有限公司,588万元人民币,安徽省安庆市潜山县源潭镇经济园区
广东宇星众鼎精密科技有限公司,2000万元人民币,广东省东莞市虎门镇金宁路14号401室
临沂金湖彩涂铝业有限公司,1000万元人民币,山东省临沂市高新区马厂湖镇驻地
秦皇岛京可商贸有限公司,1000万元人民币,河北省秦皇岛市海港区文博城8-10商
安徽省悦安贸易有限公司,500万元人民币,桐城市文昌街道山水龙城社区香水湾B10-307室
青州煜增动力科技有限公司,500万元人民币,山东省潍坊市青州市经济开发区亚东街3399号
暮辉科技（深圳）有限公司,500万元人民币,深圳市宝安区沙井街道辛养社区辛安楼A.B栋A601
广西运保投资有限公司,3000万元人民币,南宁市中泰路9号天健·国际公馆B座1310号
漯河中油销售有限公司,3000万元人民币,漯河市源汇区干河陈南
深圳莱必德科技股份有限公司,3000万元人民币,深圳市坪山区坑梓街道金沙社区东联工业区5号
四川省纺织科学研究院,380万元人民币,成都市青羊区十二桥路2号
深圳市中天会新材料生物科技有限公司,100万元人民币,深圳市宝安区新桥街道新桥社区芙蓉七路4号3栋三层
山东明河药业有限公司,10000万元人民币,山东省聊城市高新区黄河路南、庐山路东1820(19号楼3层东半部)
安庆金佳美商贸有限公司,200万元人民币,安徽省安庆市怀宁县高河镇新山居委会跃进组018号
三联利弘服饰有限公司,5600万元人民币,浙江省宁波市海曙区高桥镇古庵村孙家漕新村14幢1号
安徽鸿宾医药包装有限公司,1888万元人民币,安徽省桐城市金大地工业园
河北驰多加环保科技有限公司,300万元人民币,河北省廊坊市大城县大城工业园区黄得务村
桐城市玉面劳保用品有限公司,100万元人民币,安徽省安庆市桐城市青草镇永庭村燕富
福建追溯科技有限公司,5000万元人民币,泉州市丰泽区浦西万达商业综合体1号建筑(甲级写字楼)2506号
润衍康医疗科技（山东）有限公司,300万元人民币,临沂市兰山区俄黄路马埠岭村
安徽净和医疗科技有限公司,508万元人民币,安徽省安庆市潜山市开发区八一路(嘉宜纺织科技园F4-1层)
辉宏（福建）无纺布集团有限公司,2000万元人民币,福建省南安市康美镇福新工业区
包头市沃基商贸有限公司,100万元人民币,内蒙古自治区包头市昆区乌兰小区一区5号楼101室
中诚教育（深圳）有限公司,66万元人民币,深圳市宝安区福永街道桥头社区蚝业路4铺11号
深圳市杰世通科技有限公司,200万元人民币,深圳市宝安区石岩街道宝石东路76号B栋4楼
安徽竹林医疗科技有限公司,500万元人民币,安徽省安庆市怀宁县公岭镇公岭社区竹林组
桐城吉莉制刷有限公司,20万元人民币,安徽省安庆市桐城市范岗镇髙黄村汪屋5号
深圳利特仁康科技有限公司,300万元人民币,深圳市盐田区沙头角邮电大厦7B
深圳市花式生活健康管理有限公司,50万元人民币,深圳市宝安区福永街道凤凰社区广深路福永段109号锦灏大厦2101
天长市优而宝医疗科技有限公司,200万元人民币,天长市永丰镇民生工业园
山东黑眼珠国际贸易有限公司,500万元人民币,山东省烟台市芝罘区海港路26号阳光壹佰城市广场B座401
保定大红唇商贸有限公司,100万元人民币,河北省保定市白沟新城御龙庭4号楼3单元401号
湖北陶梦电子科技有限公司,1210.5072万元人民币,红安县经济开发区新型产业园
东莞翔能智能科技有限公司,50万元人民币,广东省东莞市常平镇常平新南路107号17栋206室
深圳市迈倍康生物科技有限公司,200万元人民币,深圳市光明区马田街道合水口社区中粮云景广场第5栋806
深圳九赢医疗设备有限公司,5000万元人民币,深圳市南山区西丽街道曙光社区茶光村102号504
深圳鑫金金国际贸易有限公司,100万元人民币,深圳市罗湖区东门街道立新社区人民北路3129号洪湖大厦503
深圳市酷凌科技有限公司,8万元人民币,深圳市龙华区龙华街道油松社区恒丰小区3号楼新中泰工业园6楼602
深圳市众力晟科技有限公司,103万元人民币,深圳市宝安区燕罗街道燕川社区广田路94号厂房A栋501
宝鸡市多吉商贸有限公司,100万元人民币,陕西省宝鸡市陈仓区千渭南环路西段(宝鸡会展会议中心)98号院
广东富兴医疗器械有限公司,1000万元人民币,广东省东莞市寮步镇仁居路1号松湖智谷研发中心2号楼1001室
桐城市浩宇涂装工具有限公司,1500万元人民币,安徽省安庆市桐城市范岗镇紫金鹏电商园
桐城市金江防护用品有限公司,100万元人民币,安徽省安庆市桐城市文昌街道山水龙城龙城路117号
四川汉茂药业有限公司,1000万元人民币,四川省泸州市泸县玉蟾街道新坪路28号
青岛拳王劳保用品有限公司,200万元人民币,青岛市胶州市胶西镇付家村
深圳双龙爱心网络科技投资有限公司,100万元人民币,深圳市龙岗区平湖街道山厦社区中国特产城2110
河南国药福芯科技产业发展有限公司渑池分公司,,河南省三门峡市渑池县仰韶乡科技楼四楼西412号
浙江龙喷科技有限公司,2000万元人民币,浙江省衢州市龙游县模环乡浙江龙游经济开发区北斗大道80-1号富民产业园5号厂房第三层西半边
威海三和兴贸易有限公司,500万元人民币,威海经技区海滨南路-32号三层
石家庄恒光动力科技有限公司,600万元人民币,石家庄市桥西区裕华西路88号
临沭县银盾防护用品厂,100万元人民币,临沭县曹庄镇西山前村
洛阳利沃能源科技有限公司,500万元人民币,河南省洛阳市吉利区大庆路街道中原路东段五区北门对面
山东辰茂新材料科技有限公司,300万元人民币,泰安市岱岳区泮河小镇7号楼3单元1302室
东莞市中豪优美实业有限公司,500万元人民币,广东省东莞市万江街道汾溪路31号201室
吉林省桦树茸药业生物科技有限公司,2000万元人民币,吉林省农安县农安镇榛柴西好来村九社
深圳市富麟隆医疗器械供应链有限公司,500万元人民币,深圳市龙岗区宝龙街道宝荷路振业恋山谷2栋19B
深圳市康祥医药科技有限公司,300万元人民币,深圳市龙岗区横岗街道六约社区埔厦路62号A栋103
深圳市智妍贸易有限公司,50万元人民币,深圳市龙岗区横岗街道红棉社区深峰路2号振业城综合大楼2-14C
浙江大树纺织科技有限公司,1000万元人民币,浙江省绍兴市柯桥区齐贤街道梅林村3幢
康源金丰医药供应链有限公司,5000万元人民币,山东省临沂市高新技术产业开发区太合路1号
深圳市东皇投资有限公司,500万元人民币,深圳市前海深港合作区前湾一路1号A栋201室(入驻深圳市前海商务秘书有限公司)
福泉博达工贸有限责任公司,206.4万元人民币,贵州省黔南布依族苗族自治州福泉市开发区
古国（河南）实业有限公司,5000万元人民币,河南省新乡市长垣市满村镇满村东工业园1号
四川诸子商贸有限公司,500万元人民币,中国(四川)自由贸易试验区川南临港片区云台路一段68号西南商贸城16区B-JY-757号
青岛金天地塑料包装有限公司,150万元人民币,青岛市城阳区流亭街道东流亭社区村委北1000米
中山市慨尔贸易有限公司,10万美元,中山市古镇镇冈东第三工业区华丰街6号2楼之2(住所申报)
深圳市宏信达贸易有限公司,50万元人民币,深圳市福田区华强北街道华强北路华强广场B座11H
山东国仟智能科技有限公司,1000万元人民币,山东省枣庄高新区神工路369号1号楼101室
深圳市迈康瑞科技有限公司,200万元人民币,深圳市福田区福田街道福山社区滨河大道5014号东怡大厦21D
天长市宁北国际贸易有限公司,200万元人民币,天长市炳辉路南冶山路西中地国际城1栋2608
夜话神游（深圳）文旅发展有限公司,1666万元人民币,深圳市福田区福田街道福山社区彩田路2048号福建大厦A座1204-10
深圳市玖玖大禾科技有限公司,100万元人民币,深圳市龙华区民治街道民治社区华侨雅苑A、B栋A101
威海荣熙贸易有限公司,1000万元人民币,山东威海高区文化西路-183号-604
洛阳科维生物科技有限公司,1000万元人民币,中国(河南)自由贸易试验区洛阳片区高新区三山路007号6幢2楼
大厂回族自治县兴诚商贸有限公司,50万元人民币,河北省廊坊市大厂回族自治县夏安南路232、234、236、238、240、242、246、248号
深圳市安洁物业管理服务有限公司,100万元人民币,深圳市龙岗区龙岗街道龙岗社区龙岗大道(龙岗段)6483号欢城广场B座905
深圳大力电池有限公司,100万元人民币,深圳市龙华新区观澜街道高尔夫大道1号比佩亚2号楼二层
淄博新顺和节能材料有限公司,100万元人民币,山东省淄博市临淄区桑坡路71号1楼
深圳市力健医疗器械有限公司,100万元人民币,深圳市宝安区西乡街道劳动社区西乡大道300号华丰金源商务大厦A座615
南通强生石墨烯科技有限公司,1800万元人民币,如东县经济开发区嘉陵江路北侧
濮阳市龙锦网络科技有限公司,50万元人民币,河南省濮阳县富民路东段龙都花园7号楼1单元15层1501号
江西省景柱文旅综合开发有限公司,5000万元人民币,江西省抚州市东乡区杨桥殿宋塘村
深圳市新多佳文具批发有限公司,100万元人民币,深圳市福田区福田街道益田路3013号汇展城C04号
青岛双曦昌盛防护用品有限公司,600万元人民币,山东省青岛市胶州市胶北街道办事处肖家屯村
高密市玉坤广告装饰经营中心,,山东省潍坊市高密市朝阳街道花园街黄金花园58号
深圳市贝塔科技有限公司,200万元人民币,深圳市龙岗区平湖街道新木社区富康路8-5号2-14层3楼305A
深圳和轩科技有限公司,100万元人民币,深圳市坪山区石井街道田心社区同富裕工业区第八栋101
深圳市弘海盈科智能科技有限公司,1000万元人民币,深圳市南山区粤海街道麻岭社区科研路9号比克科技大厦901
上海卓茵医疗仪器有限公司,500万元人民币,上海市奉贤区青村镇钱桥文化路56号
吉林康杰医疗器械有限公司,1000万元人民币,松原市宁江区雅达虹工业集中区
安徽善进体育设施工程有限公司,500万元人民币,安徽省安庆市怀宁县高河镇黄梅路73号
深圳市道新商贸有限公司,30万元人民币,深圳市宝安区松岗街道红星社区西坊十五巷12号101室
